=== RUN TestEsportsPatch684p1
read replay 1458895412 from replays/1458895412.dem
yasha.(*OuterParser).Analyze: got a sendtable yo
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=711 serial=905 index=0 handle=1853440 name=DT_WORLD
yasha.(*Parser).entityCreate: creating pe: tick+49025 classId=318 serial=968 index=1508 handle=1983972 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49169 classId=390 serial=423 index=503 handle=866807 name=DT_DOTA_Item_Rune
yasha.(*Parser).entityCreate: creating pe: tick+49169 classId=390 serial=853 index=1507 handle=1748451 name=DT_DOTA_Item_Rune
yasha.(*Parser).entityCreate: creating pe: tick+49177 classId=401 serial=187 index=885 handle=383861 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+49177 classId=401 serial=537 index=887 handle=1100663 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+49177 classId=401 serial=802 index=888 handle=1643384 name=DT_DOTA_NeutralSpawner
yasha.(*Parser).entityCreate: creating pe: tick+49279 classId=403 serial=948 index=1336 handle=1942840 name=DT_DOTA_NPC_Observer_Ward
yasha.(*Parser).entityCreate: creating pe: tick+49321 classId=318 serial=32 index=506 handle=66042 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49327 classId=318 serial=502 index=1538 handle=1029634 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49355 classId=318 serial=83 index=141 handle=170125 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49361 classId=318 serial=209 index=1496 handle=429528 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49369 classId=318 serial=3 index=169 handle=6313 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49383 classId=318 serial=309 index=51 handle=632883 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49451 classId=318 serial=1021 index=1502 handle=2092510 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49463 classId=318 serial=270 index=1492 handle=554452 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49521 classId=318 serial=749 index=505 handle=1534457 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49531 classId=318 serial=411 index=125 handle=841853 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49549 classId=318 serial=656 index=202 handle=1343690 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49575 classId=318 serial=256 index=484 handle=524772 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49581 classId=318 serial=194 index=242 handle=397554 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49589 classId=320 serial=802 index=1472 handle=1643968 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+49599 classId=318 serial=123 index=684 handle=252588 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49645 classId=320 serial=435 index=1462 handle=892342 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+49685 classId=318 serial=720 index=231 handle=1474791 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49687 classId=320 serial=123 index=1501 handle=253405 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+49701 classId=318 serial=650 index=675 handle=1331875 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49711 classId=318 serial=795 index=424 handle=1628584 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49727 classId=318 serial=415 index=230 handle=850150 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49735 classId=318 serial=681 index=170 handle=1394858 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49767 classId=318 serial=642 index=243 handle=1315059 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49851 classId=318 serial=151 index=244 handle=309492 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49871 classId=318 serial=748 index=214 handle=1532118 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49907 classId=318 serial=799 index=584 handle=1636936 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+49959 classId=318 serial=796 index=215 handle=1630423 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50001 classId=320 serial=650 index=587 handle=1331787 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+50023 classId=403 serial=9 index=641 handle=19073 name=DT_DOTA_NPC_Observer_Ward
yasha.(*Parser).entityCreate: creating pe: tick+50113 classId=320 serial=66 index=394 handle=135562 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=395 serial=746 index=43 handle=1527851 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=499 serial=693 index=54 handle=1419318 name=DT_DOTA_Unit_Hero_QueenOfPain
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=36 serial=778 index=183 handle=1593527 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=231 serial=166 index=184 handle=340152 name=DT_DOTA_Unit_Ability_QueenOfPain_SonicWave
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=349 serial=547 index=201 handle=1120457 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=230 serial=375 index=229 handle=768229 name=DT_DOTA_Ability_QueenOfPain_Blink
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=231 serial=31 index=395 handle=63883 name=DT_DOTA_Unit_Ability_QueenOfPain_SonicWave
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=990 index=408 handle=2027928 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=139 index=409 handle=285081 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=648 index=455 handle=1327559 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=362 serial=790 index=465 handle=1618385 name=DT_DOTA_Item_EmptyBottle
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=551 serial=267 index=474 handle=547290 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=349 serial=540 index=481 handle=1106401 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=551 serial=31 index=495 handle=63983 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=383 serial=962 index=500 handle=1970676 name=DT_DOTA_Item_PowerTreads
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=230 serial=657 index=502 handle=1346038 name=DT_DOTA_Ability_QueenOfPain_Blink
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=551 serial=439 index=507 handle=899579 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=551 serial=666 index=549 handle=1364517 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=595 index=699 handle=1219259 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=686 index=700 handle=1405628 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=36 serial=592 index=717 handle=1213133 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=395 serial=17 index=725 handle=35541 name=DT_DOTA_Item_TeleportScroll
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=621 index=734 handle=1272542 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=18 index=743 handle=37607 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=383 serial=700 index=744 handle=1434344 name=DT_DOTA_Item_PowerTreads
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=349 serial=1016 index=783 handle=2081551 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=349 serial=310 index=1001 handle=635881 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=362 serial=908 index=1002 handle=1860586 name=DT_DOTA_Item_EmptyBottle
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=499 serial=812 index=1530 handle=1664506 name=DT_DOTA_Unit_Hero_QueenOfPain
yasha.(*Parser).entityCreate: creating pe: tick+50119 classId=569 serial=412 index=1541 handle=845317 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+50193 classId=349 serial=298 index=704 handle=611008 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+50195 classId=320 serial=716 index=713 handle=1467081 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+50195 classId=551 serial=703 index=745 handle=1440489 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50251 classId=318 serial=624 index=784 handle=1278736 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50253 classId=318 serial=291 index=1003 handle=596971 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50255 classId=318 serial=300 index=498 handle=614898 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50261 classId=318 serial=689 index=440 handle=1411512 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50269 classId=318 serial=230 index=492 handle=471532 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50279 classId=318 serial=377 index=486 handle=772582 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50411 classId=318 serial=254 index=568 handle=520760 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50413 classId=320 serial=733 index=473 handle=1501657 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+50413 classId=551 serial=404 index=479 handle=827871 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50413 classId=551 serial=618 index=487 handle=1266151 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50413 classId=318 serial=1011 index=777 handle=2071305 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50417 classId=318 serial=917 index=761 handle=1878777 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50431 classId=318 serial=69 index=726 handle=142038 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50447 classId=318 serial=484 index=740 handle=991972 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50467 classId=318 serial=293 index=727 handle=600791 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50571 classId=318 serial=329 index=719 handle=674511 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50575 classId=318 serial=285 index=742 handle=584422 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50581 classId=318 serial=526 index=720 handle=1077968 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50581 classId=320 serial=740 index=722 handle=1516242 name=DT_DOTA_BaseNPC_Creep_Neutral
yasha.(*Parser).entityCreate: creating pe: tick+50581 classId=551 serial=79 index=729 handle=162521 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50581 classId=551 serial=974 index=1056 handle=1995808 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+50601 classId=318 serial=215 index=723 handle=441043 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50625 classId=318 serial=424 index=733 handle=869085 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50655 classId=318 serial=396 index=749 handle=811757 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50731 classId=318 serial=611 index=468 handle=1251796 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50735 classId=318 serial=26 index=774 handle=54022 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50743 classId=318 serial=731 index=762 handle=1497850 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50771 classId=318 serial=545 index=1067 handle=1117227 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50803 classId=318 serial=593 index=1068 handle=1215532 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+50843 classId=318 serial=604 index=747 handle=1237739 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51117 classId=318 serial=623 index=501 handle=1276405 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51119 classId=318 serial=581 index=692 handle=1190580 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51139 classId=318 serial=101 index=710 handle=207558 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51157 classId=318 serial=449 index=706 handle=920258 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51169 classId=551 serial=187 index=693 handle=383669 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51169 classId=547 serial=446 index=694 handle=914102 name=DT_DOTA_Unit_Undying_Tombstone
yasha.(*Parser).entityCreate: creating pe: tick+51183 classId=318 serial=490 index=476 handle=1003996 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51201 classId=318 serial=106 index=477 handle=217565 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51241 classId=318 serial=481 index=770 handle=985858 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51247 classId=318 serial=470 index=748 handle=963308 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51285 classId=318 serial=408 index=751 handle=836335 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=788 index=407 handle=1614231 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=927 index=439 handle=1898935 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=789 index=447 handle=1616319 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=579 index=453 handle=1186245 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=165 index=472 handle=338392 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=96 index=478 handle=197086 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=833 index=482 handle=1706466 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=334 index=485 handle=684517 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=685 index=489 handle=1403369 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=36 serial=311 index=493 handle=637421 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=603 index=497 handle=1235441 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=36 serial=844 index=504 handle=1729016 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=951 index=508 handle=1948156 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=963 index=509 handle=1972733 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=907 index=512 handle=1858048 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=399 index=513 handle=817665 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=514 serial=478 index=517 handle=979461 name=DT_DOTA_Unit_Hero_Spectre
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=572 index=525 handle=1171981 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=526 index=528 handle=1077776 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=425 index=544 handle=870944 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=733 index=555 handle=1501739 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=280 index=559 handle=573999 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=580 index=560 handle=1188400 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=528 index=577 handle=1081921 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=693 index=579 handle=1419843 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=344 index=596 handle=705108 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=220 index=598 handle=451158 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=349 serial=93 index=613 handle=191077 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=495 index=628 handle=1014388 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=918 index=677 handle=1880741 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=569 serial=579 index=683 handle=1186475 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+51315 classId=551 serial=754 index=695 handle=1544887 name=DT_DOTABaseAbility
